37|115|North Carolina|Madison County|1|0|20764|10273|10491|9935|10205
37|115|North Carolina|Madison County|1|1|939|506|433|486|418
37|115|North Carolina|Madison County|1|2|1220|642|578|626|553
37|115|North Carolina|Madison County|1|3|1235|655|580|638|558
37|115|North Carolina|Madison County|1|4|1435|744|691|669|646
37|115|North Carolina|Madison County|1|5|1295|684|611|605|570
37|115|North Carolina|Madison County|1|6|933|460|473|446|468
37|115|North Carolina|Madison County|1|7|1146|564|582|556|565
37|115|North Carolina|Madison County|1|8|1287|626|661|615|649
37|115|North Carolina|Madison County|1|9|1360|680|680|660|658
37|115|North Carolina|Madison County|1|10|1491|762|729|752|715
37|115|North Carolina|Madison County|1|11|1575|765|810|747|798
37|115|North Carolina|Madison County|1|12|1654|800|854|780|835
37|115|North Carolina|Madison County|1|13|1528|748|780|738|772
37|115|North Carolina|Madison County|1|14|1200|600|600|589|591
37|115|North Carolina|Madison County|1|15|870|400|470|398|463
37|115|North Carolina|Madison County|1|16|659|307|352|302|347
37|115|North Carolina|Madison County|1|17|479|198|281|197|277
37|115|North Carolina|Madison County|1|18|458|132|326|131|322
37|115|North Carolina|Madison County|2|0|20784|10280|10504|9942|10218
37|115|North Carolina|Madison County|2|1|941|507|434|487|419
37|115|North Carolina|Madison County|2|2|1224|644|580|628|555
37|115|North Carolina|Madison County|2|3|1235|655|580|638|558
37|115|North Carolina|Madison County|2|4|1435|744|691|669|646
37|115|North Carolina|Madison County|2|5|1295|684|611|605|570
37|115|North Carolina|Madison County|2|6|941|462|479|448|474
37|115|North Carolina|Madison County|2|7|1154|569|585|561|568
37|115|North Carolina|Madison County|2|8|1286|626|660|615|648
37|115|North Carolina|Madison County|2|9|1358|680|678|660|656
37|115|North Carolina|Madison County|2|10|1487|758|729|748|715
37|115|North Carolina|Madison County|2|11|1576|765|811|747|799
37|115|North Carolina|Madison County|2|12|1654|799|855|779|836
37|115|North Carolina|Madison County|2|13|1531|748|783|738|775
37|115|North Carolina|Madison County|2|14|1201|602|599|591|590
37|115|North Carolina|Madison County|2|15|871|400|471|398|464
37|115|North Carolina|Madison County|2|16|658|307|351|302|346
37|115|North Carolina|Madison County|2|17|479|198|281|197|277
37|115|North Carolina|Madison County|2|18|458|132|326|131|322
37|115|North Carolina|Madison County|3|0|20779|10281|10498|9940|10209
37|115|North Carolina|Madison County|3|1|925|501|424|481|409
37|115|North Carolina|Madison County|3|2|1206|631|575|614|549
37|115|North Carolina|Madison County|3|3|1243|658|585|641|563
37|115|North Carolina|Madison County|3|4|1425|746|679|672|636
37|115|North Carolina|Madison County|3|5|1307|687|620|608|579
37|115|North Carolina|Madison County|3|6|946|464|482|450|476
37|115|North Carolina|Madison County|3|7|1147|569|578|561|561
