37|163|North Carolina|Sampson County|1|0|63431|31108|32323|21129|21355
37|163|North Carolina|Sampson County|1|1|4405|2202|2203|1460|1426
37|163|North Carolina|Sampson County|1|2|4510|2330|2180|1506|1458
37|163|North Carolina|Sampson County|1|3|4590|2356|2234|1490|1407
37|163|North Carolina|Sampson County|1|4|4317|2259|2058|1402|1298
37|163|North Carolina|Sampson County|1|5|3569|1845|1724|1260|1103
37|163|North Carolina|Sampson County|1|6|3678|1792|1886|1218|1256
37|163|North Carolina|Sampson County|1|7|3938|1940|1998|1358|1298
37|163|North Carolina|Sampson County|1|8|4351|2213|2138|1605|1485
37|163|North Carolina|Sampson County|1|9|4275|2161|2114|1526|1433
37|163|North Carolina|Sampson County|1|10|4457|2323|2134|1625|1420
37|163|North Carolina|Sampson County|1|11|4466|2133|2333|1418|1476
37|163|North Carolina|Sampson County|1|12|4193|2085|2108|1343|1338
37|163|North Carolina|Sampson County|1|13|3638|1718|1920|1187|1299
37|163|North Carolina|Sampson County|1|14|2884|1350|1534|987|1056
37|163|North Carolina|Sampson County|1|15|2239|997|1242|725|891
37|163|North Carolina|Sampson County|1|16|1716|661|1055|487|725
37|163|North Carolina|Sampson County|1|17|1161|440|721|325|470
37|163|North Carolina|Sampson County|1|18|1044|303|741|207|516
37|163|North Carolina|Sampson County|2|0|63473|31132|32341|21144|21365
37|163|North Carolina|Sampson County|2|1|4405|2203|2202|1460|1425
37|163|North Carolina|Sampson County|2|2|4516|2333|2183|1508|1458
37|163|North Carolina|Sampson County|2|3|4592|2357|2235|1491|1407
37|163|North Carolina|Sampson County|2|4|4322|2262|2060|1404|1299
37|163|North Carolina|Sampson County|2|5|3570|1846|1724|1261|1103
37|163|North Carolina|Sampson County|2|6|3677|1792|1885|1218|1255
37|163|North Carolina|Sampson County|2|7|3941|1941|2000|1357|1300
37|163|North Carolina|Sampson County|2|8|4355|2215|2140|1606|1487
37|163|North Carolina|Sampson County|2|9|4276|2162|2114|1526|1433
37|163|North Carolina|Sampson County|2|10|4461|2326|2135|1628|1421
37|163|North Carolina|Sampson County|2|11|4470|2136|2334|1420|1476
37|163|North Carolina|Sampson County|2|12|4194|2086|2108|1344|1338
37|163|North Carolina|Sampson County|2|13|3643|1718|1925|1187|1303
37|163|North Carolina|Sampson County|2|14|2885|1352|1533|989|1056
37|163|North Carolina|Sampson County|2|15|2240|997|1243|725|892
37|163|North Carolina|Sampson County|2|16|1717|661|1056|487|725
37|163|North Carolina|Sampson County|2|17|1164|441|723|326|471
37|163|North Carolina|Sampson County|2|18|1045|304|741|207|516
37|163|North Carolina|Sampson County|3|0|63536|31113|32423|21157|21434
37|163|North Carolina|Sampson County|3|1|4385|2187|2198|1466|1422
37|163|North Carolina|Sampson County|3|2|4508|2329|2179|1512|1457
37|163|North Carolina|Sampson County|3|3|4586|2355|2231|1482|1412
37|163|North Carolina|Sampson County|3|4|4336|2269|2067|1413|1304
37|163|North Carolina|Sampson County|3|5|3597|1846|1751|1258|1119
37|163|North Carolina|Sampson County|3|6|3652|1778|1874|1208|1247
37|163|North Carolina|Sampson County|3|7|3949|1939|2010|1353|1312
37|163|North Carolina|Sampson County|3|8|4292|2174|2118|1575|1468
37|163|North Carolina|Sampson County|3|9|4286|2160|2126|1528|1450
37|163|North Carolina|Sampson County|3|10|4463|2320|2143|1628|1424
37|163|North Carolina|Sampson County|3|11|4476|2144|2332|1436|1478
37|163|North Carolina|Sampson County|3|12|4223|2093|2130|1346|1351
37|163|North Carolina|Sampson County|3|13|3670|1735|1935|1202|1308
37|163|North Carolina|Sampson County|3|14|2901|1360|1541|991|1061
37|163|North Carolina|Sampson County|3|15|2250|1002|1248|730|896
37|163|North Carolina|Sampson County|3|16|1734|670|1064|493|728
37|163|North Carolina|Sampson County|3|17|1178|446|732|327|482
37|163|North Carolina|Sampson County|3|18|1050|306|744|209|515
37|163|North Carolina|Sampson County|4|0|63514|31160|32354|21177|21425
37|163|North Carolina|Sampson County|4|1|4257|2156|2101|1443|1361
37|163|North Carolina|Sampson County|4|2|4460|2298|2162|1526|1445
37|163|North Carolina|Sampson County|4|3|4554|2322|2232|1448|1439
37|163|North Carolina|Sampson County|4|4|4333|2285|2048|1445|1289
37|163|North Carolina|Sampson County|4|5|3662|1866|1796|1241|1156
37|163|North Carolina|Sampson County|4|6|3530|1751|1779|1182|1166
37|163|North Carolina|Sampson County|4|7|3953|1956|1997|1385|1333
37|163|North Carolina|Sampson County|4|8|4091|2060|2031|1468|1388
37|163|North Carolina|Sampson County|4|9|4366|2204|2162|1562|1508
37|163|North Carolina|Sampson County|4|10|4437|2285|2152|1610|1419
37|163|North Carolina|Sampson County|4|11|4479|2185|2294|1482|1476
37|163|North Carolina|Sampson County|4|12|4297|2098|2199|1336|1385
37|163|North Carolina|Sampson County|4|13|3831|1834|1997|1250|1329
37|163|North Carolina|Sampson County|4|14|2947|1373|1574|990|1089
37|163|North Carolina|Sampson County|4|15|2274|1011|1263|749|907
37|163|North Carolina|Sampson County|4|16|1765|697|1068|514|727
37|163|North Carolina|Sampson County|4|17|1215|460|755|326|505
37|163|North Carolina|Sampson County|4|18|1063|319|744|220|503
37|163|North Carolina|Sampson County|5|0|63715|31196|32519|21226|21524
37|163|North Carolina|Sampson County|5|1|4271|2116|2155|1365|1334
37|163|North Carolina|Sampson County|5|2|4445|2247|2198|1517|1462
37|163|North Carolina|Sampson County|5|3|4612|2342|2270|1482|1482
37|163|North Carolina|Sampson County|5|4|4217|2233|1984|1430|1282
37|163|North Carolina|Sampson County|5|5|3760|1919|1841|1258|1185
37|163|North Carolina|Sampson County|5|6|3563|1781|1782|1213|1169
37|163|North Carolina|Sampson County|5|7|3853|1894|1959|1338|1316
37|163|North Carolina|Sampson County|5|8|3991|2022|1969|1440|1326
37|163|North Carolina|Sampson County|5|9|4361|2186|2175|1571|1518
37|163|North Carolina|Sampson County|5|10|4429|2273|2156|1609|1424
37|163|North Carolina|Sampson County|5|11|4392|2182|2210|1486|1431
37|163|North Carolina|Sampson County|5|12|4413|2136|2277|1377|1464
37|163|North Carolina|Sampson County|5|13|3816|1847|1969|1216|1281
37|163|North Carolina|Sampson County|5|14|3125|1451|1674|1056|1173
37|163|North Carolina|Sampson County|5|15|2307|1032|1275|765|901
37|163|North Carolina|Sampson County|5|16|1803|723|1080|536|744
37|163|North Carolina|Sampson County|5|17|1246|459|787|331|528
37|163|North Carolina|Sampson County|5|18|1111|353|758|236|504
37|163|North Carolina|Sampson County|6|0|63917|31322|32595|21289|21556
37|163|North Carolina|Sampson County|6|1|4213|2099|2114|1330|1294
37|163|North Carolina|Sampson County|6|2|4453|2268|2185|1529|1448
37|163|North Carolina|Sampson County|6|3|4636|2380|2256|1560|1489
37|163|North Carolina|Sampson County|6|4|4170|2180|1990|1387|1305
37|163|North Carolina|Sampson County|6|5|3885|1940|1945|1238|1225
37|163|North Carolina|Sampson County|6|6|3464|1730|1734|1214|1151
37|163|North Carolina|Sampson County|6|7|3890|1923|1967|1300|1307
37|163|North Carolina|Sampson County|6|8|3940|1957|1983|1377|1331
37|163|North Carolina|Sampson County|6|9|4298|2192|2106|1590|1480
