53|77|Washington|Yakima County|1|0|243231|121676|121555|108012|108062
53|77|Washington|Yakima County|1|1|21409|10950|10459|9388|9024
53|77|Washington|Yakima County|1|2|20456|10399|10057|8890|8598
53|77|Washington|Yakima County|1|3|19859|10196|9663|8806|8321
53|77|Washington|Yakima County|1|4|19964|10454|9510|9120|8296
53|77|Washington|Yakima County|1|5|16530|8593|7937|7504|6887
53|77|Washington|Yakima County|1|6|16317|8156|8161|7105|7123
53|77|Washington|Yakima County|1|7|15601|7855|7746|6987|6858
53|77|Washington|Yakima County|1|8|14947|7500|7447|6664|6665
53|77|Washington|Yakima County|1|9|14484|7345|7139|6576|6334
53|77|Washington|Yakima County|1|10|15375|7729|7646|6904|6874
53|77|Washington|Yakima County|1|11|14968|7574|7394|6815|6628
53|77|Washington|Yakima County|1|12|13656|6607|7049|6046|6461
53|77|Washington|Yakima County|1|13|11543|5750|5793|5341|5375
53|77|Washington|Yakima County|1|14|8828|4287|4541|4022|4218
53|77|Washington|Yakima County|1|15|6371|3007|3364|2802|3116
53|77|Washington|Yakima County|1|16|4918|2211|2707|2098|2542
53|77|Washington|Yakima County|1|17|3938|1666|2272|1581|2156
53|77|Washington|Yakima County|1|18|4067|1397|2670|1363|2586
53|77|Washington|Yakima County|2|0|243240|121682|121558|108018|108065
53|77|Washington|Yakima County|2|1|21409|10950|10459|9388|9024
53|77|Washington|Yakima County|2|2|20457|10400|10057|8891|8598
53|77|Washington|Yakima County|2|3|19859|10196|9663|8806|8321
53|77|Washington|Yakima County|2|4|19965|10454|9511|9120|8297
53|77|Washington|Yakima County|2|5|16532|8595|7937|7506|6887
53|77|Washington|Yakima County|2|6|16318|8156|8162|7105|7124
53|77|Washington|Yakima County|2|7|15601|7855|7746|6987|6858
53|77|Washington|Yakima County|2|8|14949|7501|7448|6665|6666
53|77|Washington|Yakima County|2|9|14485|7345|7140|6576|6335
53|77|Washington|Yakima County|2|10|15376|7730|7646|6905|6874
53|77|Washington|Yakima County|2|11|14968|7574|7394|6815|6628
53|77|Washington|Yakima County|2|12|13655|6607|7048|6046|6460
53|77|Washington|Yakima County|2|13|11542|5749|5793|5340|5375
